Soil Depth,PH,Salnity,OC,N,P,K,Crop,Rainfall,Humidity,Min_Temp,Max_temp,Wind_Speed,Season,Yield
Low,8,1.13,0.67,225.79,26.85,579.54,Maize,520,66.3,10.1,34.2,14,Rabbi,25
Low,7.6,0.78,0.8,351.23,33.82,604.54,Maize,520,66.3,10.1,34.2,14,Rabbi,30
Low,7.9,1.37,0.59,326.14,31.83,759.36,Maize,520,66.3,10.1,34.2,14,Rabbi,25
Low,7.6,1.56,0.78,326.14,36.8,680.06,Maize,520,66.3,10.1,34.2,14,Rabbi,40
Low,8,0.64,0.8,351.23,34.81,818.5,Maize,520,66.3,10.1,34.2,14,Rabbi,40
Low,7.7,1.66,0.75,351.23,27.85,815.28,Maize,520,66.3,10.1,34.2,14,Rabbi,32
Low,7.5,0.46,0.62,376.32,33.82,572.28,Maize,520,66.3,10.1,34.2,14,Rabbi,30
Low,8,0.64,0.8,401.41,30.83,706.68,Maize,520,66.3,10.1,34.2,14,Rabbi,30
Low,7.7,0.46,0.83,426.5,28.84,785.16,Maize,520,66.3,10.1,34.2,14,Rabbi,45
Low,7.9,0.46,0.64,376.32,35.8,559.38,Maize,520,66.3,10.1,34.2,14,Rabbi,20
Low,7.8,0.58,0.83,351.23,31.83,784.9,Maize,520,66.3,10.1,34.2,14,Rabbi,35
Low,7.9,1,0.78,326.14,27.85,677.1,Maize,520,66.3,10.1,34.2,14,Rabbi,32
Low,7.5,0.65,0.7,331.16,25.86,840.26,Maize,589,74,10,31.7,17,Rabbi,30
Low,7.8,0.08,0.97,431.51,43.76,711.52,Maize,589,74,10,31.7,17,Rabbi,40
Low,7.6,0.44,0.67,280.99,36.8,719.58,Maize,589,74,10,31.7,17,Rabbi,32
Low,7.5,0.44,0.99,431.51,34.81,791.88,Maize,589,74,10,31.7,17,Rabbi,38
Low,7.9,0.56,0.99,456.6,26.85,875.76,Maize,589,74,10,31.7,17,Rabbi,36
Low,8,1.05,0.7,356.25,36.8,848.06,Maize,589,74,10,31.7,17,Rabbi,30
Low,7.7,0.42,0.97,431.51,33.82,720.38,Maize,589,74,10,31.7,17,Rabbi,40
Low,7.5,0.76,0.72,356.25,39.78,773.34,Maize,589,74,10,31.7,17,Rabbi,35
Low,7.8,0.87,0.94,431.51,27.85,710.98,Maize,589,74,10,31.7,17,Rabbi,36
Low,7.6,0.81,0.91,406.43,33.82,711.52,Maize,589,74,10,31.7,17,Rabbi,38
Low,8,0.6,0.67,356.25,44.76,848.34,Maize,589,74,10,31.7,17,Rabbi,32
Low,7.5,0.6,0.94,431.51,37.79,953.16,Maize,589,74,10,31.7,17,Rabbi,40
Low,7.9,0.88,0.7,356.25,40.78,800.22,Maize,589,74,10,31.7,17,Rabbi,30
Low,7.6,0.51,0.75,456.6,28.84,791.34,Maize,589,74,10,31.7,17,Rabbi,25
Low,7.7,0.68,0.67,356.25,31.83,908,Maize,589,74,10,31.7,17,Rabbi,25
Low,7.5,0.4,0.89,406.43,34.81,722.54,Maize,589,74,10,31.7,17,Rabbi,35
Low,7.8,0.67,0.7,356.25,39.78,982.74,Maize,589,74,10,31.7,17,Rabbi,32
Low,7.6,0.88,0.78,381.34,30.83,722.54,Maize,589,74,10,31.7,17,Rabbi,32
Low,7.9,0.58,0.67,306.07,29.84,710.98,Maize,589,74,10,31.7,17,Rabbi,25
Low,7.5,1.4,0.86,331.16,45.75,639.74,Maize,589,74,10,31.7,17,Rabbi,30
Low,7.8,0.4,0.7,306.07,38.79,838.66,Maize,589,74,10,31.7,17,Rabbi,30
Low,7.7,1,0.8,331.16,32.82,686.78,Maize,589,74,10,31.7,17,Rabbi,40
Low,7.8,0.82,0.83,280.99,30.83,758.28,Maize,589,74,10,31.7,17,Rabbi,32
Low,7.6,0.86,0.83,356.25,41.77,809.36,Maize,589,74,10,31.7,17,Rabbi,35
Low,7.7,0.6,0.75,306.07,33.82,813.12,Maize,589,74,10,31.7,17,Rabbi,25
Low,7.8,0.5,0.91,406.43,30.83,545.66,Maize,589,74,10,31.7,17,Rabbi,35
Low,7.5,1.04,0.7,280.99,35.8,576.58,Maize,589,74,10,31.7,17,Rabbi,32
Low,7.7,0.38,0.72,306.07,32.82,727.1,Maize,589,74,10,31.7,17,Rabbi,32
Low,8,0.89,0.72,356.25,32.82,798.06,Maize,589,74,10,31.7,17,Rabbi,29
Low,7.8,0.94,0.89,406.43,30.83,756.68,Maize,589,74,10,31.7,17,Rabbi,40
Low,7.5,0.44,0.67,356.25,39.78,1026.28,Maize,589,74,10,31.7,17,Rabbi,32
Low,7.7,0.91,0.62,255.9,34.81,598.34,Maize,589,74,10,31.7,17,Rabbi,25
Low,7.9,0.53,0.8,356.25,31.83,834.36,Maize,589,74,10,31.7,17,Rabbi,35
Low,7.5,0.96,0.86,381.34,38.79,789.2,Maize,589,74,10,31.7,17,Rabbi,35
Low,7.5,0.33,0.78,356.25,32.82,1018.48,Maize,589,74,10,31.7,17,Rabbi,32
Low,7.7,0.75,0.64,230.81,34.81,626.84,Maize,589,74,10,31.7,17,Rabbi,30
Low,7.9,0.4,0.75,306.07,38.79,812.32,Maize,589,74,10,31.7,17,Rabbi,35
Low,7.5,1.24,0.78,280.99,30.83,884.08,Maize,589,74,10,31.7,17,Rabbi,32
Low,7.7,0.89,0.8,356.25,35.8,707.48,Maize,589,74,10,31.7,17,Rabbi,32
Low,7.5,0.4,0.83,406.43,33.82,666.36,Maize,589,74,10,31.7,17,Rabbi,35
Low,7.8,0.72,0.78,306.07,32.82,834.9,Maize,589,74,10,31.7,17,Rabbi,25
Low,7.7,0.56,0.83,406.43,39.78,888.92,Maize,589,74,10,31.7,17,Rabbi,35
Low,8,0.59,0.64,306.07,35.8,883.82,Maize,589,74,10,31.7,17,Rabbi,27
Low,7.6,0.56,0.75,280.99,30.83,698.08,Maize,589,74,10,31.7,17,Rabbi,27
Low,7.5,1.04,0.99,481.69,34.81,910.42,Maize,589,74,10,31.7,17,Rabbi,40
Low,7.7,0.31,0.86,406.43,34.81,571.2,Maize,589,74,10,31.7,17,Rabbi,33
Low,8,1.11,0.72,306.07,30.83,926.02,Maize,589,74,10,31.7,17,Rabbi,31
Low,8,0.71,0.89,406.43,36.8,685.44,Maize,589,74,10,31.7,17,Rabbi,35
Low,7.7,0.78,0.67,356.25,37.79,700.76,Maize,589,74,10,31.7,17,Rabbi,30
Low,7.7,0.42,0.97,431.51,33.82,591.36,Maize,589,74,10,31.7,17,Rabbi,45
Low,7.5,0.98,0.91,406.43,35.8,920.38,Maize,589,74,10,31.7,17,Rabbi,40
Low,7.8,1.06,0.8,356.25,31.83,948.6,Maize,589,74,10,31.7,17,Rabbi,40
Low,7.7,0.62,0.7,356.25,36.8,735.16,Maize,589,74,10,31.7,17,Rabbi,35
Low,7.9,0.37,0.94,456.6,34.81,942.96,Maize,589,74,10,31.7,17,Rabbi,40
Low,7.5,0.66,0.7,431.51,38.79,631.14,Maize,589,74,10,31.7,17,Rabbi,33
Low,7.8,0.87,0.97,456.6,31.83,974.4,Maize,589,74,10,31.7,17,Rabbi,45
Low,7.7,0.96,0.67,306.07,35.8,766.62,Maize,589,74,10,31.7,17,Rabbi,35
Low,7.9,0.51,0.94,280.99,34.81,654,Maize,589,74,10,31.7,17,Rabbi,40
Low,7.5,1.2,0.83,381.34,32.82,997.52,Maize,589,74,10,31.7,17,Rabbi,32
Low,7.8,1.25,0.89,406.43,42.77,571.46,Maize,589,74,10,31.7,17,Rabbi,36
Low,7.7,0.92,0.8,356.25,37.79,713.12,Maize,589,74,10,31.7,17,Rabbi,38
Low,7.5,0.86,0.59,306.07,38.79,869.04,Maize,589,74,10,31.7,17,Rabbi,30
Low,8,1.19,0.59,280.99,38.79,834.08,Maize,589,74,10,31.7,17,Rabbi,25
Low,7.8,1.09,0.91,406.43,28.84,609.9,Maize,589,74,10,31.7,17,Rabbi,35
Low,7.9,0.86,0.89,381.34,37.79,678.18,Maize,589,74,10,31.7,17,Rabbi,35
Low,7.7,1.05,0.75,331.16,41.77,874.14,Maize,589,74,10,31.7,17,Rabbi,29
Low,7.6,1.18,0.67,280.99,39.78,752.1,Maize,589,74,10,31.7,17,Rabbi,24
Low,8,0.44,0.62,255.9,36.8,641.9,Maize,589,74,10,31.7,17,Rabbi,24
Low,7.8,1.12,0.78,280.99,32.82,849.94,Maize,589,74,10,31.7,17,Rabbi,35
Low,7.5,1.18,0.64,306.07,36.8,899.94,Maize,589,74,10,31.7,17,Rabbi,30
Low,8,1.25,0.86,356.25,39.78,660.18,Maize,589,74,10,31.7,17,Rabbi,35
Low,7.7,1.26,0.62,356.25,29.84,651.04,Maize,589,74,10,31.7,17,Rabbi,27
Low,7.8,0.94,0.67,280.99,30.83,821.18,Maize,589,74,10,31.7,17,Rabbi,29
Low,7.5,1.09,1.02,456.6,35.8,935.16,Maize,589,74,10,31.7,17,Rabbi,40
Low,7.9,1.25,0.89,431.51,41.77,791.88,Maize,589,74,10,31.7,17,Rabbi,35
Low,7.8,0.48,0.48,171.85,19.89,506.28,Maize,724.9,84,21.1,37.4,29.9,Kharif,24
Low,7.8,0.94,0.97,434.02,33.82,680.88,Maize,724.9,78,10.41,32.4,18,Rabbi,40
Low,7.6,0.99,0.86,358.76,40.78,762.32,Maize,724.9,78,10.41,32.4,18,Rabbi,34
Low,7.7,1.25,0.64,358.76,45.75,644.86,Maize,724.9,78,10.41,32.4,18,Rabbi,27
Low,7.8,1.19,0.83,459.11,38.79,773.6,Maize,724.9,78,10.41,32.4,18,Rabbi,30
Low,7.5,0.84,0.99,484.2,40.78,699.14,Maize,724.9,78,10.41,32.4,18,Rabbi,38
Low,8,0.99,0.7,383.85,30.83,796.46,Maize,724.9,78,10.41,32.4,18,Rabbi,30
Low,7.8,1.08,0.67,283.49,42.77,947.26,Maize,724.9,78,10.41,32.4,18,Rabbi,25
Low,7.6,1.49,0.94,459.11,43.76,734.64,Maize,724.9,78,10.41,32.4,18,Rabbi,35
Low,7.7,1.1,0.91,434.02,44.76,823.88,Maize,724.9,78,10.41,32.4,18,Rabbi,35
Low,7.9,0.12,0.8,358.76,35.8,604.54,Maize,724.9,78,10.41,32.4,18,Rabbi,32
Low,7.5,1.25,0.72,358.76,33.82,767.42,Maize,724.9,78,10.41,32.4,18,Rabbi,25
Medium,7.8,0.68,0.63,105.37,23.87,350.78,Bajra,560.7,77,22.1,39.5,23,Kharif,11
Medium,7.5,0.55,0.42,42.65,23.87,392.99,Bajra,560.7,77,22.1,39.5,23,Kharif,15
Medium,7.6,0.63,0.5,205.72,24.86,216.38,Bajra,560.7,77,22.1,39.5,23,Kharif,15
Medium,7.4,0.43,0.36,155.55,28.84,283.58,Bajra,560.7,77,22.1,39.5,23,Kharif,10
Medium,7.1,0.53,0.28,130.46,19.89,286.14,Bajra,560.7,77,22.1,39.5,23,Kharif,8
Medium,7.7,0.56,0.42,67.74,28.34,432.23,Bajra,560.7,77,22.1,39.5,23,Kharif,8
Medium,7.7,0.59,0.42,42.65,23.37,351.19,Bajra,560.7,77,22.1,39.5,23,Kharif,11
Medium,7.6,0.72,0.66,80.28,16.41,325.11,Bajra,560.7,77,22.1,39.5,23,Kharif,17
Medium,7.5,0.45,0.44,67.74,22.87,310.46,Bajra,560.7,77,22.1,39.5,23,Kharif,12
Medium,7.9,0.51,0.55,92.83,22.87,270.14,Bajra,560.7,77,22.1,39.5,23,Kharif,13
Medium,7.7,0.71,0.39,42.65,17.9,433.98,Bajra,560.7,77,22.1,39.5,23,Kharif,10
Medium,7,0.65,0.36,67.74,28.34,377.66,Bajra,560.7,77,22.1,39.5,23,Kharif,10
Medium,7.5,0.57,0.52,42.65,25.36,326.05,Bajra,560.7,77,22.1,39.5,23,Kharif,17
Low,7.5,0.43,0.36,193.18,18.4,633.02,Bajra,589,78.4,20.4,37.1,21.2,Kharif,15
Low,7.7,0.67,0.43,92.83,23.37,431.83,Bajra,589,78.4,20.4,37.1,21.2,Kharif,15
Low,7.6,0.53,0.46,117.91,21.88,554.53,Bajra,589,78.4,20.4,37.1,21.2,Kharif,17
Low,7.6,0.97,0.52,92.83,30.33,393.39,Bajra,589,78.4,20.4,37.1,21.2,Kharif,16
Low,7.5,0.71,0.59,92.83,32.32,311.27,Bajra,589,78.4,20.4,37.1,21.2,Kharif,16
Low,7.6,0.65,0.35,168.09,20.39,283.99,Bajra,589,78.4,20.4,37.1,21.2,Kharif,12
Low,7.7,0.41,0.51,92.83,22.87,498.62,Bajra,589,78.4,20.4,37.1,21.2,Kharif,17
Low,7.6,0.59,0.31,143,30.83,498.62,Bajra,589,78.4,20.4,37.1,21.2,Kharif,10
Low,7.5,0.57,0.56,155.55,32.32,568.38,Bajra,589,78.4,20.4,37.1,21.2,Kharif,17
Low,7.7,0.62,0.35,193.18,20.89,310.46,Bajra,589,78.4,20.4,37.1,21.2,Kharif,11
Low,7.8,0.45,0.4,92.83,21.88,391.1,Bajra,589,78.4,20.4,37.1,21.2,Kharif,10
Low,7.5,0.78,0.52,55.19,22.38,286.14,Bajra,589,78.4,20.4,37.1,21.2,Kharif,17
Low,7.6,0.67,0.36,92.83,28.84,391.78,Bajra,589,78.4,20.4,37.1,21.2,Kharif,13
Low,7.6,0.45,0.48,117.91,25.86,337.34,Bajra,724.9,84,21.1,37.4,29.9,Kharif,17
Low,7.5,0.67,0.55,62.72,20.89,366.37,Bajra,724.9,84,21.1,37.4,29.9,Kharif,11
Low,7.4,0.65,0.62,117.91,30.83,351.59,Bajra,724.9,84,21.1,37.4,29.9,Kharif,11
Low,7.7,0.59,0.5,175.62,33.32,350.78,Bajra,724.9,84,21.1,37.4,29.9,Kharif,17
Low,7.6,0.55,0.62,105.37,27.85,365.57,Bajra,724.9,84,21.1,37.4,29.9,Kharif,11
Low,7.6,0.59,0.25,92.83,29.34,323.9,Bajra,724.9,84,21.1,37.4,29.9,Kharif,8
Low,7.5,0.63,0.59,168.09,27.85,365.57,Bajra,724.9,84,21.1,37.4,29.9,Kharif,17
Low,7.6,0.56,0.52,168.09,21.88,284.79,Bajra,724.9,84,21.1,37.4,29.9,Kharif,15
Low,7.4,0.44,0.56,168.09,28.84,364.22,Bajra,724.9,84,21.1,37.4,29.9,Kharif,15
Low,7.5,0.73,0.48,105.37,36.8,391.1,Bajra,724.9,84,21.1,37.4,29.9,Kharif,14
Low,7.6,0.55,0.42,130.46,33.82,283.58,Bajra,724.9,84,21.1,37.4,29.9,Kharif,14
Low,7.6,0.54,0.62,117.91,32.32,395.14,Bajra,724.9,84,21.1,37.4,29.9,Kharif,13
Low,7.5,0.5,0.34,81.54,32.82,326.05,Bajra,589,78.4,20.4,37.1,21.2,Kharif,10
Low,7.7,0.59,0.42,80.28,20.39,337.34,Bajra,589,78.4,20.4,37.1,21.2,Kharif,15
Low,7.6,0.73,0.36,66.48,27.85,285.73,Bajra,589,78.4,20.4,37.1,21.2,Kharif,13
Low,7.5,0.67,0.52,105.37,14.92,352.67,Bajra,589,78.4,20.4,37.1,21.2,Kharif,15
Low,7.5,0.43,0.62,67.74,23.87,299.58,Bajra,589,78.4,20.4,37.1,21.2,Kharif,11
Low,7.4,0.47,0.39,42.65,30.83,351.32,Bajra,589,78.4,20.4,37.1,21.2,Kharif,10
Low,7.5,0.67,0.47,85.3,30.83,525.5,Bajra,589,78.4,20.4,37.1,21.2,Kharif,10
Low,7.6,0.62,0.36,67.74,27.85,284.93,Bajra,589,78.4,20.4,37.1,21.2,Kharif,12
Low,7.7,0.72,0.46,55.19,28.84,286.27,Bajra,589,78.4,20.4,37.1,21.2,Kharif,10
Low,7.6,0.56,0.39,42.65,32.32,353.47,Bajra,589,78.4,20.4,37.1,21.2,Kharif,13
Low,7.6,0.57,0.38,105.37,33.82,286.27,Bajra,589,78.4,20.4,37.1,21.2,Kharif,13
Low,7.4,0.64,0.52,67.74,28.34,353.47,Bajra,589,78.4,20.4,37.1,21.2,Kharif,15
Low,7.8,0.64,0.55,194.43,10.44,506.69,Bajra,589,78.4,20.4,37.1,21.2,Kharif,15
Low,7.6,0.52,0.46,232.06,9.45,341.38,Bajra,589,78.4,20.4,37.1,21.2,Kharif,11
Low,7.4,0.64,0.35,206.98,9.95,311.81,Bajra,589,78.4,20.4,37.1,21.2,Kharif,10
Low,7.3,0.71,0.43,156.8,11.44,354.82,Bajra,589,78.4,20.4,37.1,21.2,Kharif,10
Low,7.5,0.61,0.52,257.15,13.43,551.04,Bajra,589,78.4,20.4,37.1,21.2,Kharif,12
Low,7.6,0.43,0.46,219.52,10.94,634.37,Bajra,589,78.4,20.4,37.1,21.2,Kharif,12
Low,7.4,0.45,0.56,169.34,8.95,556.42,Bajra,589,78.4,20.4,37.1,21.2,Kharif,17
Low,7.3,0.63,0.35,144.26,13.43,540.29,Bajra,589,78.4,20.4,37.1,21.2,Kharif,10
Low,7.5,0.59,0.28,206.98,10.44,314.5,Bajra,589,78.4,20.4,37.1,21.2,Kharif,8
Low,7.7,0.8,0.39,194.43,12.93,379.01,Bajra,589,78.4,20.4,37.1,21.2,Kharif,12
Low,7.5,0.72,0.36,169.34,13.43,381.7,Bajra,589,78.4,20.4,37.1,21.2,Kharif,11
Low,7.6,0.66,0.42,269.7,12.43,370.94,Bajra,589,78.4,20.4,37.1,21.2,Kharif,13
Low,7.7,0.53,0.27,181.89,12.93,620.93,Bajra,724.9,84,21.1,37.4,29.9,Kharif,15
Low,7.6,0.47,0.32,232.06,13.43,475.78,Bajra,724.9,84,21.1,37.4,29.9,Kharif,16
Low,7.3,0.54,0.46,181.89,12.43,317.18,Bajra,724.9,84,21.1,37.4,29.9,Kharif,12
Low,7.8,0.46,0.52,232.06,13.92,538.94,Bajra,724.9,84,21.1,37.4,29.9,Kharif,13
Low,7.9,0.53,0.47,206.98,10.44,294.34,Bajra,724.9,84,21.1,37.4,29.9,Kharif,11
Low,7.4,0.48,0.4,169.34,10.94,313.15,Bajra,724.9,84,21.1,37.4,29.9,Kharif,10
Low,7.5,0.72,0.46,206.98,12.93,547.01,Bajra,724.9,84,21.1,37.4,29.9,Kharif,12
Low,7.6,0.43,0.47,206.98,13.92,547.01,Bajra,724.9,84,21.1,37.4,29.9,Kharif,10
Low,7.4,0.62,0.32,144.26,15.91,444.86,Bajra,724.9,84,21.1,37.4,29.9,Kharif,9
Low,7.5,0.42,0.36,144.26,17.9,389.76,Bajra,724.9,84,21.1,37.4,29.9,Kharif,10
Low,7.4,0.92,0.43,156.8,11.93,373.63,Bajra,724.9,84,21.1,37.4,29.9,Kharif,12
Low,7.3,0.59,0.39,169.34,12.93,379.01,Bajra,724.9,84,21.1,37.4,29.9,Kharif,16
Low,7.8,0.35,0.35,154.29,11.93,367.18,Chickpea,520,66.3,10.1,34.2,14,Rabbi,12
Low,7.6,0.42,0.43,191.92,16.91,372.83,Chickpea,520,66.3,10.1,34.2,14,Rabbi,10
Low,7.7,0.52,0.38,179.38,14.42,425.51,Chickpea,520,66.3,10.1,34.2,14,Rabbi,12
Low,7.6,0.23,0.44,204.47,19.89,316.11,Chickpea,520,66.3,10.1,34.2,14,Rabbi,12
Low,7.8,0.49,0.36,154.29,13.43,335.33,Chickpea,520,66.3,10.1,34.2,14,Rabbi,11
Low,7.6,0.23,0.47,217.01,22.38,344.87,Chickpea,520,66.3,10.1,34.2,14,Rabbi,10
Low,7.5,0.34,0.4,179.38,20.89,434.78,Chickpea,520,66.3,10.1,34.2,14,Rabbi,15
Low,7.9,0.33,0.35,191.92,15.91,327,Chickpea,520,66.3,10.1,34.2,14,Rabbi,15
Low,7.7,0.55,0.43,179.38,21.88,435.72,Chickpea,520,66.3,10.1,34.2,14,Rabbi,10
Low,7.8,0.53,0.38,154.29,19.39,385.59,Chickpea,520,66.3,10.1,34.2,14,Rabbi,15
Low,8,0.44,0.44,179.38,14.42,407.64,Chickpea,520,66.3,10.1,34.2,14,Rabbi,12
Low,8,0.52,0.36,154.29,13.92,322.02,Chickpea,520,66.3,10.1,34.2,14,Rabbi,12
Low,7.9,0.41,0.47,217.01,16.41,302.13,Chickpea,520,66.3,10.1,34.2,14,Rabbi,17
Low,7.5,0.53,0.35,179.38,18.9,420.94,Chickpea,520,66.3,10.1,34.2,14,Rabbi,20
Low,7.5,0.32,0.43,191.92,21.88,353.34,Chickpea,520,66.3,10.1,34.2,14,Rabbi,17
Low,7.6,0.55,0.39,154.29,20.39,404.68,Chickpea,520,66.3,10.1,34.2,14,Rabbi,10
Low,7.5,0.35,0.36,166.84,14.42,401.72,Chickpea,520,66.3,10.1,34.2,14,Rabbi,10
Low,7.5,0.35,0.36,191.92,14.42,420.27,Chickpea,520,66.3,10.1,34.2,14,Rabbi,9
Low,7.6,0.34,0.42,175.62,15.42,375.92,Chickpea,520,66.3,10.1,34.2,14,Rabbi,8
Low,7.9,0.53,0.35,175.62,21.38,379.28,Chickpea,520,66.3,10.1,34.2,14,Rabbi,13
Low,7.6,0.35,0.44,188.16,16.41,325.11,Chickpea,520,66.3,10.1,34.2,14,Rabbi,15
Low,7.5,0.57,0.4,175.62,18.4,405.89,Chickpea,520,66.3,10.1,34.2,14,Rabbi,12
Low,8,0.2,0.35,150.53,15.42,394.46,Chickpea,520,66.3,10.1,34.2,14,Rabbi,12
Low,7.6,0.51,0.39,163.07,12.43,476.85,Chickpea,520,66.3,10.1,34.2,14,Rabbi,17
Low,8,0.33,0.42,188.16,14.92,385.59,Chickpea,520,66.3,10.1,34.2,14,Rabbi,13
Low,7.5,0.36,0.34,188.16,20.39,308.18,Chickpea,520,66.3,10.1,34.2,14,Rabbi,10
Low,7.9,0.22,0.4,175.62,18.4,494.32,Chickpea,520,66.3,10.1,34.2,14,Rabbi,12
Low,7.5,0.32,0.46,200.7,15.42,380.76,Chickpea,520,66.3,10.1,34.2,14,Rabbi,17
Low,7.6,0.56,0.32,137.98,14.42,432.77,Chickpea,520,66.3,10.1,34.2,14,Rabbi,11
Low,7.5,0.7,0.39,188.16,19.89,366.37,Chickpea,520,66.3,10.1,34.2,14,Rabbi,12
Low,7.6,0.21,0.47,213.25,14.92,489.08,Chickpea,520,66.3,10.1,34.2,14,Rabbi,13
Low,7.7,0.55,0.35,188.16,17.9,312.88,Chickpea,520,66.3,10.1,34.2,14,Rabbi,15
Low,7.5,0.64,0.46,200.7,19.39,461.4,Chickpea,520,66.3,10.1,34.2,14,Rabbi,15
Low,7.7,0.32,0.31,137.98,12.43,415.56,Chickpea,520,66.3,10.1,34.2,14,Rabbi,12
Low,7.8,0.42,0.4,175.62,20.39,452.79,Chickpea,520,66.3,10.1,34.2,14,Rabbi,10
Low,7.8,0.32,0.34,150.53,14.42,330.09,Chickpea,520,66.3,10.1,34.2,14,Rabbi,15
Low,7.9,0.22,0.44,213.25,15.91,397.02,Chickpea,520,66.3,10.1,34.2,14,Rabbi,12
Low,7.9,0.42,0.31,188.16,18.9,477.39,Chickpea,520,66.3,10.1,34.2,14,Rabbi,13
Low,7.7,0.5,0.47,200.7,17.4,313.56,Chickpea,520,66.3,10.1,34.2,14,Rabbi,13
Low,7.6,0.5,0.38,137.98,18.4,379.55,Chickpea,520,66.3,10.1,34.2,14,Rabbi,17
Low,8,0.32,0.42,175.62,19.89,341.24,Chickpea,520,66.3,10.1,34.2,14,Rabbi,8
Low,7.5,0.22,0.32,175.62,12.93,327.94,Chickpea,520,66.3,10.1,34.2,14,Rabbi,8
Low,7.8,0.32,0.39,188.16,13.92,361.67,Chickpea,520,66.3,10.1,34.2,14,Rabbi,11
Low,7.9,0.39,0.34,175.62,15.91,463.01,Chickpea,520,66.3,10.1,34.2,14,Rabbi,13
Low,7.5,0.52,0.43,213.25,16.41,434.78,Chickpea,520,66.3,10.1,34.2,14,Rabbi,13
Low,7.8,0.69,1.02,175.62,17.4,353.88,Chickpea,520,66.3,10.1,34.2,14,Rabbi,17
Low,7.9,0.2,0.48,213.25,13.43,447.42,Chickpea,520,66.3,10.1,34.2,14,Rabbi,10
Low,7.6,0.62,0.31,175.62,16.91,326.46,Chickpea,520,66.3,10.1,34.2,14,Rabbi,10
Low,8,0.78,0.69,213.25,18.9,448.76,Chickpea,520,66.3,10.1,34.2,14,Rabbi,15
Low,7.6,0.62,0.31,175.62,16.91,326.46,Chickpea,520,66.3,10.1,34.2,14,Rabbi,11
Low,8,0.78,0.47,213.25,18.9,448.76,Chickpea,520,66.3,10.1,34.2,14,Rabbi,12
Low,8,0.5,0.36,137.98,13.43,365.97,Chickpea,520,66.3,10.1,34.2,14,Rabbi,12
Low,7.7,0.38,0.42,175.62,16.91,436.67,Chickpea,520,66.3,10.1,34.2,14,Rabbi,11
Low,7.7,0.32,0.48,250.88,17.9,393.12,Chickpea,520,66.3,10.1,34.2,14,Rabbi,15
Low,7.5,0.59,0.32,137.98,13.92,340.44,Chickpea,520,66.3,10.1,34.2,14,Rabbi,10
Low,7.8,0.22,0.4,163.07,12.93,423.09,Chickpea,520,66.3,10.1,34.2,14,Rabbi,10
Low,7.6,0.32,0.35,150.53,19.39,383.85,Chickpea,520,66.3,10.1,34.2,14,Rabbi,13
Low,7.9,0.42,0.42,175.62,16.41,411.13,Chickpea,520,66.3,10.1,34.2,14,Rabbi,11
Low,7.9,0.51,0.46,200.7,13.92,409.11,Chickpea,520,66.3,10.1,34.2,14,Rabbi,13
Low,7.5,0.33,0.4,175.62,16.41,488.14,Chickpea,520,66.3,10.1,34.2,14,Rabbi,12
Low,7.7,0.7,0.54,238.34,14.42,312.08,Chickpea,520,66.3,10.1,34.2,14,Rabbi,13
Low,7.6,0.41,0.44,188.16,15.42,374.71,Chickpea,520,66.3,10.1,34.2,14,Rabbi,9
Low,7.9,0.42,0.42,175.62,13.43,313.02,Chickpea,520,66.3,10.1,34.2,14,Rabbi,8
Low,8,0.33,0.52,238.34,16.41,410.73,Chickpea,520,66.3,10.1,34.2,14,Rabbi,12
Low,7.5,0.56,0.47,213.25,15.91,475.78,Chickpea,520,66.3,10.1,34.2,14,Rabbi,12
Low,8,0.35,0.36,163.07,14.42,327.94,Chickpea,520,66.3,10.1,34.2,14,Rabbi,8
Low,7.6,0.46,0.55,250.88,14.92,350.78,Chickpea,520,66.3,10.1,34.2,14,Rabbi,15
Low,8,0.6,0.39,163.07,17.4,432.77,Chickpea,520,66.3,10.1,34.2,14,Rabbi,10
Low,7.5,0.21,0.51,239.59,15.91,446.88,Chickpea,520,66.3,10.1,34.2,14,Rabbi,15
Low,7.8,0.49,0.48,213.25,13.92,394.2,Chickpea,520,66.3,10.1,34.2,14,Rabbi,12
Low,7.9,0.81,0.38,176.87,14.42,433.98,Chickpea,520,66.3,10.1,34.2,14,Rabbi,9
Low,7.6,0.28,0.54,252.13,15.42,353.88,Chickpea,520,66.3,10.1,34.2,14,Rabbi,10
Low,7.8,0.33,0.56,264.68,17.4,449.57,Chickpea,520,66.3,10.1,34.2,14,Rabbi,11
Low,7.7,0.4,0.38,151.78,13.43,420.4,Chickpea,520,66.3,10.1,34.2,14,Rabbi,10
Low,7.5,0.42,0.52,252.13,14.92,354.68,Chickpea,520,66.3,10.1,34.2,14,Rabbi,12
Low,7.6,0.33,0.39,164.33,16.41,325.92,Chickpea,520,66.3,10.1,34.2,14,Rabbi,9
Low,7.8,0.55,0.44,189.41,13.92,468.92,Chickpea,520,66.3,10.1,34.2,14,Rabbi,9
Low,7.7,0.35,0.48,214.5,16.91,321.48,Chickpea,520,66.3,10.1,34.2,14,Rabbi,10
Low,7.5,0.29,0.51,227.05,16.91,367.32,Chickpea,520,66.3,10.1,34.2,14,Rabbi,15
Low,7.9,0.28,0.55,252.13,13.43,435.86,Chickpea,520,66.3,10.1,34.2,14,Rabbi,15
Low,7.8,0.34,0.4,176.87,15.42,343.39,Chickpea,520,66.3,10.1,34.2,14,Rabbi,8
